Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1615416426.9,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
1615416427.0,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
1615416427.1,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
1615416427.2,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
1615416427.3,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
1615416427.4,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
1615416427.5,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108
1615416427.6,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
1615416427.7,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
1615416427.8,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
1615416427.9,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112
1615416428.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
1615416428.1,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114
1615416428.2,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
1615416428.3,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
1615416428.4,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
1615416428.5,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
1615416428.6,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
1615416428.7,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1615416428.8,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
1615416428.9,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
1615416429.0,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123
1615416429.1,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
1615416429.2,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
1615416429.3,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
1615416429.4,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
1615416429.5,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
1615416429.6,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
1615416429.7,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
1615416429.8,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
1615416429.9,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
1615416430.0,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
1615416430.1,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134
1615416430.2,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
1615416430.3,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
1615416430.4,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
1615416430.5,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
1615416430.6,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
1615416430.7,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
1615416430.8,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
1615416430.9,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142
1615416431.0,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
1615416431.1,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
1615416431.2,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
1615416431.3,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
1615416431.4,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
1615416431.5,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148
1615416431.6,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
1615416431.7,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
1615416431.8,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151
1615416431.9,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
1615416432.0,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
1615416432.1,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
1615416432.2,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
1615416432.3,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
1615416432.4,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
1615416432.5,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
1615416432.6,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
1615416432.7,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
1615416432.8,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
1615416432.9,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
1615416433.0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
1615416433.1,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
1615416433.2,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
1615416433.3,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
1615416433.4,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
1615416433.5,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
1615416433.6,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169
1615416433.7,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
1615416433.8,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
1615416433.9,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172
1615416434.0,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173
1615416434.1,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
1615416434.2,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
1615416434.3,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
1615416434.4,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177
1615416434.5,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
1615416434.6,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
1615416434.7,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180
1615416434.8,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181
1615416434.9,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182
1615416435.0,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183
1615416435.1,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
1615416435.2,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
1615416435.3,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
1615416435.4,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187
1615416435.5,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188
1615416435.6,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
1615416435.7,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
1615416435.8,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
1615416435.9,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
1615416436.0,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
1615416436.1,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
1615416436.2,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195
1615416436.3,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
1615416436.4,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
1615416436.5,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198
1615416436.6,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
1615416436.7,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
1615416436.8,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
1615416436.9,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202
1615416437.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203
1615416437.1,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
1615416437.2,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
1615416437.3,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
1615416437.4,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207
1615416437.5,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
1615416437.6,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
1615416437.7,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
1615416437.8,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211
1615416437.9,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
1615416438.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
1615416438.1,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214
1615416438.2,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
1615416438.3,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216
1615416438.4,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217
1615416438.5,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
1615416438.6,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
1615416438.7,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
1615416438.8,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
1615416438.9,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
1615416439.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
1615416439.1,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
1615416439.2,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1615416439.3,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
1615416439.4,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227
1615416439.5,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
1615416439.6,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1615416439.7,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230
1615416439.8,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
1615416439.9,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
1615416440.0,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
1615416440.1,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
1615416440.2,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
1615416440.3,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236
1615416440.4,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
1615416440.5,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238
1615416440.6,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239
1615416440.7,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1615416440.8,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
1615416440.9,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242
1615416441.0,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
1615416441.1,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
1615416441.2,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
1615416441.3,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
1615416441.4,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
1615416441.5,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
1615416441.6,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
1615416441.7,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
1615416441.8,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
1615416441.9,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
1615416442.0,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
1615416442.1,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
1615416442.2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
1615416442.3,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
1615416442.4,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
1615416442.5,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258
1615416442.6,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
1615416442.7,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
1615416442.8,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
1615416442.9,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
1615416443.0,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
1615416443.1,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
1615416443.2,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265
1615416443.3,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
1615416443.4,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
1615416443.5,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
1615416443.6,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269
1615416443.7,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270
1615416443.8,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
1615416443.9,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272
1615416444.0,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
1615416444.1,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
1615416444.2,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275
1615416444.3,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276
1615416444.4,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
1615416444.5,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
1615416444.6,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279
1615416444.7,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
1615416444.8,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281
1615416444.9,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
1615416445.0,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
1615416445.1,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284
1615416445.2,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
1615416445.3,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
1615416445.4,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
1615416445.5,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288
1615416445.6,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289
1615416445.7,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290
1615416445.8,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291
1615416445.9,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
1615416446.0,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
1615416446.1,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294
1615416446.2,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
